alert_id,incident_id,timestamp,last_seen,duration_minutes,event_count,username,source_ip,affected_hosts,threat_type,triggered_indicators,triggered_rule_ids,mitre_techniques,ml_anomaly_score,ml_tier,rule_score,ml_bonus,risk_score,severity,status,recommended_response,label,scenarios
ALT-000194,INC-000194,2024-01-01 08:51:58,2024-01-01 10:09:21,77.38,9,employee14,10.20.0.15,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.086366,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000195,INC-000195,2024-01-08 08:51:20,2024-01-08 11:18:46,147.43,16,admin05,10.30.0.5,"app-server-01,db-server-01,dc-01,file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.133256,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000196,INC-000196,2024-01-10 08:10:45,2024-01-10 10:17:47,127.03,13,admin03,10.30.0.3,"app-server-01,backup-server-01,db-server-01,dc-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.113238,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000197,INC-000197,2024-01-22 10:33:56,2024-01-22 11:50:32,76.6,11,employee01,10.20.0.2,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.119603,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000198,INC-000198,2024-01-24 08:01:31,2024-01-24 09:29:31,88.0,14,employee29,10.20.0.30,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.09078,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000199,INC-000199,2024-01-25 08:08:54,2024-01-25 10:27:19,138.42,17,admin02,10.30.0.2,"app-server-01,backup-server-01,dc-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.18636,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000200,INC-000200,2024-01-25 08:15:34,2024-01-25 10:09:34,114.0,18,employee31,10.20.0.32,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.098811,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000201,INC-000201,2024-01-25 10:19:31,2024-01-25 11:49:11,89.67,9,employee23,10.20.0.24,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.08553,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000202,INC-000202,2024-01-28 09:16:44,2024-01-28 12:28:20,191.6,17,employee08,10.20.0.9,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.082039,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000203,INC-000203,2024-01-29 08:01:42,2024-01-29 10:13:40,131.97,18,employee18,10.20.0.19,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.07715,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000204,INC-000204,2024-01-30 08:26:34,2024-01-30 10:09:44,103.17,13,employee18,10.20.0.19,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.044927,strong,20,15,35,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,0,normal
ALT-000205,INC-000205,2024-01-04 04:06:27,2024-01-04 04:13:27,7.0,2,employee17,198.51.100.168,"hr-portal,vpn-gateway",Unrecognized Device,New / Unrecognised Device | Unusual Login Time,"R2,R3,nan",T1078 - Valid Accounts,0.028847,weak,25,5,30,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,unusual_login
ALT-000206,INC-000206,2024-01-21 05:44:31,2024-01-21 05:54:31,10.0,3,employee31,198.51.100.213,"db-server-01,vpn-gateway",Unrecognized Device,New / Unrecognised Device | Unusual Login Time,"R2,R3,nan",T1078 - Valid Accounts,-0.001741,weak,25,5,30,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,unusual_login
ALT-000207,INC-000207,2024-01-22 05:35:09,2024-01-22 05:48:09,13.0,4,employee35,198.51.100.25,"app-server-01,mail-server-01,vpn-gateway",Unrecognized Device,New / Unrecognised Device | Unusual Login Time,"R2,R3,nan",T1078 - Valid Accounts,0.016576,weak,25,5,30,MEDIUM,New,Investigate account activity and source IP. Verify with the user.,1,unusual_login
ALT-000208,INC-000208,2024-01-02 03:10:48,2024-01-02 03:15:48,5.0,2,svc_backup26,198.51.100.182,"admin-jump-host,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.058964,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000209,INC-000209,2024-01-02 04:49:30,2024-01-02 04:54:30,5.0,2,svc_backup93,203.0.113.235,"backup-server-01,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.058964,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000210,INC-000210,2024-01-04 03:01:03,2024-01-04 03:03:03,2.0,2,svc_backup90,203.0.113.213,"backup-server-01,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.064422,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000211,INC-000211,2024-01-06 02:26:07,2024-01-06 02:28:07,2.0,2,svc_backup69,192.0.2.137,"backup-server-01,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.064422,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000212,INC-000212,2024-01-10 01:05:28,2024-01-10 01:09:28,4.0,2,svc_ops53,192.0.2.41,"dc-01,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.126401,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000213,INC-000213,2024-01-13 01:48:19,2024-01-13 01:52:19,4.0,2,svc_backup38,203.0.113.199,"backup-server-01,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.061514,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000214,INC-000214,2024-01-15 02:59:05,2024-01-15 03:03:05,4.0,2,svc_backup59,198.51.100.210,"admin-jump-host,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.049988,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000215,INC-000215,2024-01-15 08:24:45,2024-01-15 08:45:45,21.0,5,employee03,10.20.0.4,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.018728,weak,20,5,25,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000216,INC-000216,2024-01-16 01:46:44,2024-01-16 01:47:44,1.0,2,svc_ops76,192.0.2.99,"backup-server-01,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.065928,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000217,INC-000217,2024-01-17 08:02:34,2024-01-17 10:12:21,129.78,15,employee28,10.20.0.29,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.015831,weak,20,5,25,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000218,INC-000218,2024-01-21 02:14:25,2024-01-21 02:18:25,4.0,2,svc_ops78,203.0.113.150,"backup-server-01,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.061514,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000219,INC-000219,2024-01-23 00:24:37,2024-01-23 00:29:37,5.0,2,svc_ops92,198.51.100.150,"admin-jump-host,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.058964,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000220,INC-000220,2024-01-25 02:18:12,2024-01-25 02:20:12,2.0,2,svc_ops13,203.0.113.208,"dc-01,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.129848,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000221,INC-000221,2024-01-27 03:42:39,2024-01-27 03:47:39,5.0,2,svc_ops45,203.0.113.252,"dc-01,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.124947,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000222,INC-000222,2024-01-27 08:26:24,2024-01-27 10:01:01,94.62,13,employee08,10.20.0.9,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.028233,weak,20,5,25,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000223,INC-000223,2024-01-29 01:41:55,2024-01-29 01:43:55,2.0,2,svc_helpdesk44,203.0.113.7,"admin-jump-host,vpn-gateway",Off-Hours Access,Unusual Login Time,"R2,nan",T1078 - Valid Accounts,0.064422,strong,10,15,25,LOW,New,Log for review. No immediate action required.,1,new_privileged_account
ALT-000224,INC-000224,2024-01-30 09:29:00,2024-01-30 11:06:38,97.63,13,employee34,10.20.0.35,"file-server-01,hr-portal,mail-server-01,vpn-gateway",Lateral Movement,Multiple Host Access (Lateral Movement),"R6,nan",T1021 - Remote Services,0.022373,weak,20,5,25,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000225,INC-000225,2024-01-01 08:00:21,2024-01-01 09:23:47,83.43,8,employee27,10.20.0.28,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.086366,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000226,INC-000226,2024-01-01 08:06:47,2024-01-01 09:11:59,65.2,6,employee09,10.20.0.10,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.086366,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000227,INC-000227,2024-01-01 08:09:23,2024-01-01 08:19:23,10.0,3,employee11,10.20.0.12,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.093671,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000228,INC-000228,2024-01-01 08:10:07,2024-01-01 08:48:07,38.0,4,employee30,10.20.0.31,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.086366,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000229,INC-000229,2024-01-01 08:10:50,2024-01-01 09:04:50,54.0,4,employee21,10.20.0.22,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.093671,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000230,INC-000230,2024-01-01 08:11:06,2024-01-01 08:51:06,40.0,4,employee35,10.20.0.36,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.093671,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000231,INC-000231,2024-01-01 08:18:59,2024-01-01 10:01:49,102.83,9,employee28,10.20.0.29,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.086366,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000232,INC-000232,2024-01-01 08:21:21,2024-01-01 09:03:21,42.0,4,employee36,10.20.0.37,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.093671,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000233,INC-000233,2024-01-01 08:24:21,2024-01-01 09:35:21,71.0,5,employee32,10.20.0.33,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.086366,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000234,INC-000234,2024-01-01 08:30:06,2024-01-01 09:15:59,45.88,8,employee23,10.20.0.24,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.126712,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000235,INC-000235,2024-01-01 08:37:35,2024-01-01 10:04:30,86.92,8,employee22,10.20.0.23,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.086366,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000236,INC-000236,2024-01-01 08:43:27,2024-01-01 09:16:27,33.0,3,employee13,10.20.0.14,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.086366,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000237,INC-000237,2024-01-01 08:55:23,2024-01-01 09:57:23,62.0,4,employee12,10.20.0.13,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.086366,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000238,INC-000238,2024-01-01 08:55:40,2024-01-01 11:26:26,150.77,18,admin01,10.30.0.1,"app-server-01,backup-server-01,dc-01,file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.116549,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000239,INC-000239,2024-01-01 08:57:20,2024-01-01 10:45:21,108.02,13,employee24,10.20.0.25,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.086366,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000240,INC-000240,2024-01-01 09:02:54,2024-01-01 09:38:54,36.0,3,employee16,10.20.0.17,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.079852,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000241,INC-000241,2024-01-01 09:04:30,2024-01-01 10:52:42,108.2,12,admin02,10.30.0.2,"app-server-01,backup-server-01,db-server-01,dc-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.113504,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000242,INC-000242,2024-01-01 09:10:31,2024-01-01 09:49:31,39.0,4,admin05,10.30.0.5,"db-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.080346,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000243,INC-000243,2024-01-01 09:10:41,2024-01-01 11:44:23,153.7,8,employee08,10.20.0.9,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.080346,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000244,INC-000244,2024-01-01 09:10:52,2024-01-01 09:57:39,46.78,7,employee20,10.20.0.21,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.080346,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000245,INC-000245,2024-01-01 09:12:33,2024-01-01 11:35:55,143.37,10,employee07,10.20.0.8,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.080346,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000246,INC-000246,2024-01-01 09:20:24,2024-01-01 10:21:24,61.0,5,employee38,10.20.0.39,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.079852,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000247,INC-000247,2024-01-01 09:29:31,2024-01-01 10:30:31,61.0,4,employee17,10.20.0.18,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.079852,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000248,INC-000248,2024-01-01 09:31:27,2024-01-01 11:42:03,130.6,12,employee25,10.20.0.26,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.079852,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000249,INC-000249,2024-01-01 09:33:08,2024-01-01 12:04:12,151.07,9,employee39,10.20.0.40,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.080346,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000250,INC-000250,2024-01-01 09:47:39,2024-01-01 10:21:39,34.0,3,employee26,10.20.0.27,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.080346,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000251,INC-000251,2024-01-01 10:09:30,2024-01-01 10:49:30,40.0,3,employee10,10.20.0.11,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.080402,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000252,INC-000252,2024-01-01 10:54:16,2024-01-01 11:30:16,36.0,3,employee37,10.20.0.38,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.095726,strong,0,15,15,LOW,New,Log for review. No immediate action required.,0,normal
