event_id,timestamp,username,source_ip,destination_host,event_type,rule_id,rule_name,evidence,risk_points,mitre,label
EVT-002657,2024-01-09 05:36:52,admin03,192.0.2.65,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-911',10,T1078 - Valid Accounts,1
EVT-002660,2024-01-09 05:38:52,admin03,192.0.2.65,vpn-gateway,login,R1,Multiple Failed Logins,7 failed logins for 'admin03' in the last 15 min,15,T1110 - Brute Force,1
EVT-002660,2024-01-09 05:38:52,admin03,192.0.2.65,vpn-gateway,login,R2,Unusual Login Time,Successful login at 05:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-002660,2024-01-09 05:38:52,admin03,192.0.2.65,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-911',10,T1078 - Valid Accounts,1
EVT-002661,2024-01-09 05:40:35,employee05,198.51.100.50,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-002662,2024-01-09 05:41:35,employee05,198.51.100.50,vpn-gateway,login,R2,Unusual Login Time,Successful login at 05:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-002662,2024-01-09 05:41:35,employee05,198.51.100.50,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-1005',10,T1078 - Valid Accounts,1
EVT-002975,2024-01-10 00:14:12,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002976,2024-01-10 00:14:38,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002977,2024-01-10 00:15:20,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002978,2024-01-10 00:16:04,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002979,2024-01-10 00:16:18,employee06,192.0.2.152,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-002979,2024-01-10 00:16:18,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002980,2024-01-10 00:16:35,employee06,192.0.2.152,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-002980,2024-01-10 00:16:35,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002981,2024-01-10 00:17:05,employee06,192.0.2.152,vpn-gateway,login,R1,Multiple Failed Logins,7 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-002981,2024-01-10 00:17:05,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002982,2024-01-10 00:17:15,employee06,192.0.2.152,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-002982,2024-01-10 00:17:15,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002983,2024-01-10 00:17:33,employee06,192.0.2.152,vpn-gateway,login,R1,Multiple Failed Logins,9 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-002983,2024-01-10 00:17:33,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002984,2024-01-10 00:17:50,employee06,192.0.2.152,vpn-gateway,login,R1,Multiple Failed Logins,10 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-002984,2024-01-10 00:17:50,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002985,2024-01-10 00:18:24,employee06,192.0.2.152,vpn-gateway,login,R1,Multiple Failed Logins,11 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-002985,2024-01-10 00:18:24,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002986,2024-01-10 00:21:24,employee06,192.0.2.152,vpn-gateway,login,R1,Multiple Failed Logins,11 failed logins for 'employee06' in the last 15 min,15,T1110 - Brute Force,1
EVT-002986,2024-01-10 00:21:24,employee06,192.0.2.152,vpn-gateway,login,R2,Unusual Login Time,Successful login at 00:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-002986,2024-01-10 00:21:24,employee06,192.0.2.152,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-874',10,T1078 - Valid Accounts,1
EVT-002987,2024-01-10 01:04:28,employee33,192.0.2.41,admin-portal,account_creation,R5,Privilege Escalation,Privilege escalation to 'admin' via 'account_creation' on 'admin-portal',20,T1098 - Account Manipulation,1
EVT-002987,2024-01-10 01:04:28,employee33,192.0.2.41,admin-portal,account_creation,R7,New Privileged Account Created,New privileged account created on 'admin-portal' by 'employee33',25,T1136.001 - Create Account: Local Account,1
EVT-002988,2024-01-10 01:05:28,svc_ops53,192.0.2.41,vpn-gateway,login,R2,Unusual Login Time,Successful login at 01:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-002990,2024-01-10 01:39:38,employee03,203.0.113.57,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-914',10,T1078 - Valid Accounts,1
EVT-002991,2024-01-10 01:40:13,employee03,203.0.113.57,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-914',10,T1078 - Valid Accounts,1
EVT-002992,2024-01-10 01:40:49,employee03,203.0.113.57,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-914',10,T1078 - Valid Accounts,1
EVT-002993,2024-01-10 01:41:29,employee03,203.0.113.57,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-914',10,T1078 - Valid Accounts,1
EVT-002994,2024-01-10 01:41:40,employee03,203.0.113.57,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'employee03' in the last 15 min,15,T1110 - Brute Force,1
EVT-002994,2024-01-10 01:41:40,employee03,203.0.113.57,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-914',10,T1078 - Valid Accounts,1
EVT-002995,2024-01-10 01:41:49,employee03,203.0.113.57,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee03' in the last 15 min,15,T1110 - Brute Force,1
EVT-002995,2024-01-10 01:41:49,employee03,203.0.113.57,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-914',10,T1078 - Valid Accounts,1
EVT-002996,2024-01-10 01:43:49,employee03,203.0.113.57,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee03' in the last 15 min,15,T1110 - Brute Force,1
EVT-002996,2024-01-10 01:43:49,employee03,203.0.113.57,vpn-gateway,login,R2,Unusual Login Time,Successful login at 01:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-002996,2024-01-10 01:43:49,employee03,203.0.113.57,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-914',10,T1078 - Valid Accounts,1
EVT-002997,2024-01-10 02:48:16,employee16,10.20.0.17,vpn-gateway,login,R2,Unusual Login Time,Successful login at 02:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-003000,2024-01-10 02:53:05,employee16,10.20.0.17,admin-jump-host,server_access,R6,Multiple Host Access (Lateral Movement),Access to 4 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-003001,2024-01-10 02:54:50,employee16,10.20.0.17,app-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 5 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-003002,2024-01-10 02:55:51,employee16,10.20.0.17,hr-portal,server_access,R6,Multiple Host Access (Lateral Movement),Access to 6 distinct hosts by 'employee16' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-003004,2024-01-10 04:10:35,employee13,203.0.113.187,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-681',10,T1078 - Valid Accounts,1
EVT-003005,2024-01-10 04:11:15,employee13,203.0.113.187,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-681',10,T1078 - Valid Accounts,1
EVT-003006,2024-01-10 04:12:24,employee13,203.0.113.187,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-681',10,T1078 - Valid Accounts,1
EVT-003009,2024-01-10 04:13:42,employee13,203.0.113.187,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-681',10,T1078 - Valid Accounts,1
EVT-003011,2024-01-10 04:14:03,employee13,203.0.113.187,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'employee13' in the last 15 min,15,T1110 - Brute Force,1
EVT-003011,2024-01-10 04:14:03,employee13,203.0.113.187,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-681',10,T1078 - Valid Accounts,1
EVT-003012,2024-01-10 04:15:30,employee13,203.0.113.187,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee13' in the last 15 min,15,T1110 - Brute Force,1
EVT-003012,2024-01-10 04:15:30,employee13,203.0.113.187,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-681',10,T1078 - Valid Accounts,1
EVT-003014,2024-01-10 04:16:19,employee13,203.0.113.187,vpn-gateway,login,R1,Multiple Failed Logins,7 failed logins for 'employee13' in the last 15 min,15,T1110 - Brute Force,1
EVT-003014,2024-01-10 04:16:19,employee13,203.0.113.187,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-681',10,T1078 - Valid Accounts,1
EVT-003016,2024-01-10 04:17:48,employee13,203.0.113.187,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee13' in the last 15 min,15,T1110 - Brute Force,1
EVT-003016,2024-01-10 04:17:48,employee13,203.0.113.187,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-681',10,T1078 - Valid Accounts,1
EVT-003018,2024-01-10 04:18:48,employee13,203.0.113.187,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee13' in the last 15 min,15,T1110 - Brute Force,1
EVT-003018,2024-01-10 04:18:48,employee13,203.0.113.187,vpn-gateway,login,R2,Unusual Login Time,Successful login at 04:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-003018,2024-01-10 04:18:48,employee13,203.0.113.187,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-681',10,T1078 - Valid Accounts,1
EVT-003023,2024-01-10 04:23:40,employee40,192.0.2.36,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-003024,2024-01-10 04:24:40,employee40,192.0.2.36,vpn-gateway,login,R2,Unusual Login Time,Successful login at 04:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-003024,2024-01-10 04:24:40,employee40,192.0.2.36,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-1040',10,T1078 - Valid Accounts,1
EVT-003028,2024-01-10 04:27:02,employee17,198.51.100.61,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-003030,2024-01-10 04:28:02,employee17,198.51.100.61,vpn-gateway,login,R2,Unusual Login Time,Successful login at 04:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-003030,2024-01-10 04:28:02,employee17,198.51.100.61,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-1017',10,T1078 - Valid Accounts,1
EVT-003032,2024-01-10 04:31:48,employee13,203.0.113.187,mfa-service,mfa_event,R4,New MFA Device Registered,A new MFA device was registered for this account,20,T1098.005 - Account Manipulation: Device Registration,1
EVT-003033,2024-01-10 04:33:48,employee13,203.0.113.187,admin-portal,privilege_change,R5,Privilege Escalation,Privilege escalation to 'admin' via 'privilege_change' on 'admin-portal',20,T1098 - Account Manipulation,1
EVT-003034,2024-01-10 04:34:48,employee13,203.0.113.187,db-server-01,process_start,R8,Credential-Access Activity,Simulated credential-access activity: process 'sim_credential_access_tool' on 'db-server-01',25,T1003 - OS Credential Dumping,1
EVT-003035,2024-01-10 04:36:18,employee13,203.0.113.187,file-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 4 distinct hosts by 'employee13' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-003036,2024-01-10 04:37:37,employee13,203.0.113.187,app-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 5 distinct hosts by 'employee13' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-003037,2024-01-10 04:38:21,employee13,203.0.113.187,hr-portal,server_access,R6,Multiple Host Access (Lateral Movement),Access to 6 distinct hosts by 'employee13' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-003038,2024-01-10 04:39:24,employee13,203.0.113.187,admin-jump-host,server_access,R6,Multiple Host Access (Lateral Movement),Access to 7 distinct hosts by 'employee13' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-003039,2024-01-10 04:40:05,employee13,203.0.113.187,dc-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 8 distinct hosts by 'employee13' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-003040,2024-01-10 05:02:56,employee12,10.20.0.13,vpn-gateway,login,R2,Unusual Login Time,Successful login at 05:00 (outside working hours 08-19),10,T1078 - Valid Accounts,1
EVT-003041,2024-01-10 05:03:04,employee32,203.0.113.240,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-330',10,T1078 - Valid Accounts,1
EVT-003042,2024-01-10 05:03:30,employee32,203.0.113.240,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-330',10,T1078 - Valid Accounts,1
EVT-003043,2024-01-10 05:03:40,employee32,203.0.113.240,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-330',10,T1078 - Valid Accounts,1
EVT-003045,2024-01-10 05:04:21,employee32,203.0.113.240,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-330',10,T1078 - Valid Accounts,1
EVT-003046,2024-01-10 05:05:04,employee32,203.0.113.240,vpn-gateway,login,R1,Multiple Failed Logins,5 failed logins for 'employee32' in the last 15 min,15,T1110 - Brute Force,1
EVT-003046,2024-01-10 05:05:04,employee32,203.0.113.240,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-330',10,T1078 - Valid Accounts,1
EVT-003047,2024-01-10 05:05:47,employee32,203.0.113.240,vpn-gateway,login,R1,Multiple Failed Logins,6 failed logins for 'employee32' in the last 15 min,15,T1110 - Brute Force,1
EVT-003047,2024-01-10 05:05:47,employee32,203.0.113.240,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-330',10,T1078 - Valid Accounts,1
EVT-003049,2024-01-10 05:06:07,employee32,203.0.113.240,vpn-gateway,login,R1,Multiple Failed Logins,7 failed logins for 'employee32' in the last 15 min,15,T1110 - Brute Force,1
EVT-003049,2024-01-10 05:06:07,employee32,203.0.113.240,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-330',10,T1078 - Valid Accounts,1
EVT-003050,2024-01-10 05:06:33,employee32,203.0.113.240,vpn-gateway,login,R1,Multiple Failed Logins,8 failed logins for 'employee32' in the last 15 min,15,T1110 - Brute Force,1
EVT-003050,2024-01-10 05:06:33,employee32,203.0.113.240,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-330',10,T1078 - Valid Accounts,1
EVT-003051,2024-01-10 05:06:48,employee32,203.0.113.240,vpn-gateway,login,R1,Multiple Failed Logins,9 failed logins for 'employee32' in the last 15 min,15,T1110 - Brute Force,1
EVT-003051,2024-01-10 05:06:48,employee32,203.0.113.240,vpn-gateway,login,R3,New / Unrecognised Device,Login from a previously unseen device 'DEV-UNKNOWN-330',10,T1078 - Valid Accounts,1
EVT-003052,2024-01-10 05:07:11,employee12,10.20.0.13,app-server-01,server_access,R6,Multiple Host Access (Lateral Movement),Access to 4 distinct hosts by 'employee12' within 10 min (lateral-movement pattern),15,T1021 - Remote Services,1
EVT-003053,2024-01-10 05:07:30,employee32,203.0.113.240,vpn-gateway,login,R1,Multiple Failed Logins,10 failed logins for 'employee32' in the last 15 min,15,T1110 - Brute Force,1
